Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
56,57,5,6,51,52,Sa?a_Tehlikeli_Viraj,Train/20/00020_00009_00026.png
57,57,6,6,52,52,Sa?a_Tehlikeli_Viraj,Train/20/00020_00009_00027.png
59,58,6,5,54,53,Sa?a_Tehlikeli_Viraj,Train/20/00020_00009_00028.png
61,60,6,5,56,55,Sa?a_Tehlikeli_Viraj,Train/20/00020_00009_00029.png
29,25,6,5,24,20,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00000.png
31,29,6,6,26,23,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00001.png
33,29,6,5,28,24,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00002.png
35,33,6,6,30,27,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00003.png
35,33,5,6,29,27,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00004.png
37,32,6,5,31,27,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00005.png
37,34,6,6,32,29,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00006.png
37,33,6,5,32,28,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00007.png
37,34,5,5,32,29,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00008.png
38,35,5,6,33,30,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00009.png
40,35,6,5,35,30,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00010.png
40,37,5,6,35,32,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00011.png
42,37,6,5,36,31,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00012.png
42,38,5,5,36,32,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00013.png
44,40,6,6,38,34,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00014.png
44,40,6,6,39,35,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00015.png
45,41,5,5,40,35,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00016.png
47,43,5,6,41,37,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00017.png
49,44,6,5,44,38,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00018.png
51,46,6,5,46,40,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00019.png
54,48,6,6,49,43,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00020.png
57,50,6,5,52,45,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00021.png
58,52,5,5,53,47,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00022.png
63,55,6,5,57,50,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00023.png
64,57,5,5,59,52,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00024.png
71,62,7,5,65,56,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00025.png
75,69,6,7,69,62,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00026.png
81,71,8,7,74,65,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00027.png
88,77,7,7,80,71,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00028.png
95,84,8,8,87,77,Sa?a_Tehlikeli_Viraj,Train/20/00020_00010_00029.png
28,25,5,5,23,20,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00000.png
30,27,5,5,25,22,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00001.png
31,28,6,6,26,23,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00002.png
30,28,5,6,25,23,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00003.png
30,28,5,6,25,23,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00004.png
31,27,5,5,25,22,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00005.png
31,30,5,6,26,24,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00006.png
31,29,6,6,26,24,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00007.png
32,30,6,6,26,25,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00008.png
33,31,6,5,27,25,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00009.png
35,32,6,5,29,26,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00010.png
35,32,5,5,29,27,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00011.png
37,34,6,5,31,28,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00012.png
37,35,6,6,32,30,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00013.png
39,36,6,6,33,31,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00014.png
40,38,5,6,34,33,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00015.png
42,38,6,5,36,33,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00016.png
42,41,5,6,37,36,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00017.png
45,43,6,6,40,38,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00018.png
47,45,6,6,42,40,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00019.png
48,46,6,6,43,41,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00020.png
50,48,5,5,45,43,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00021.png
52,48,6,6,47,43,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00022.png
57,53,5,5,52,48,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00023.png
58,54,6,6,53,49,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00024.png
62,59,5,6,57,54,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00025.png
71,59,6,5,65,54,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00026.png
73,73,6,7,67,67,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00027.png
86,76,7,6,79,70,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00028.png
99,88,9,8,91,81,Sa?a_Tehlikeli_Viraj,Train/20/00020_00011_00029.png
29,30,5,6,24,25,H?z_S?n?r?_20,Train/0/00000_00000_00000.png
30,30,5,5,25,25,H?z_S?n?r?_20,Train/0/00000_00000_00001.png
30,30,5,5,25,25,H?z_S?n?r?_20,Train/0/00000_00000_00002.png
31,31,5,5,26,26,H?z_S?n?r?_20,Train/0/00000_00000_00003.png
30,32,5,6,25,26,H?z_S?n?r?_20,Train/0/00000_00000_00004.png
31,31,6,6,26,26,H?z_S?n?r?_20,Train/0/00000_00000_00005.png
33,34,6,6,28,28,H?z_S?n?r?_20,Train/0/00000_00000_00006.png
34,35,6,6,29,30,H?z_S?n?r?_20,Train/0/00000_00000_00007.png
33,34,5,5,28,29,H?z_S?n?r?_20,Train/0/00000_00000_00008.png
36,36,6,5,30,30,H?z_S?n?r?_20,Train/0/00000_00000_00009.png
35,36,5,5,30,31,H?z_S?n?r?_20,Train/0/00000_00000_00010.png
37,38,6,6,32,33,H?z_S?n?r?_20,Train/0/00000_00000_00011.png
37,38,5,6,32,33,H?z_S?n?r?_20,Train/0/00000_00000_00012.png
40,39,6,5,35,34,H?z_S?n?r?_20,Train/0/00000_00000_00013.png
41,42,5,6,36,37,H?z_S?n?r?_20,Train/0/00000_00000_00014.png
44,44,6,6,39,39,H?z_S?n?r?_20,Train/0/00000_00000_00015.png
46,44,6,5,41,39,H?z_S?n?r?_20,Train/0/00000_00000_00016.png
47,48,6,6,42,42,H?z_S?n?r?_20,Train/0/00000_00000_00017.png
50,48,5,5,45,43,H?z_S?n?r?_20,Train/0/00000_00000_00018.png
53,51,5,5,48,46,H?z_S?n?r?_20,Train/0/00000_00000_00019.png
57,54,6,5,51,49,H?z_S?n?r?_20,Train/0/00000_00000_00020.png
59,58,6,6,53,53,H?z_S?n?r?_20,Train/0/00000_00000_00021.png
63,61,6,5,57,56,H?z_S?n?r?_20,Train/0/00000_00000_00022.png
70,70,7,7,64,64,H?z_S?n?r?_20,Train/0/00000_00000_00023.png
76,76,7,7,70,70,H?z_S?n?r?_20,Train/0/00000_00000_00024.png
85,86,7,8,78,79,H?z_S?n?r?_20,Train/0/00000_00000_00025.png
97,97,8,8,89,88,H?z_S?n?r?_20,Train/0/00000_00000_00026.png
108,110,9,10,99,101,H?z_S?n?r?_20,Train/0/00000_00000_00027.png
124,127,10,11,113,116,H?z_S?n?r?_20,Train/0/00000_00000_00028.png
144,148,12,13,132,136,H?z_S?n?r?_20,Train/0/00000_00000_00029.png
29,30,6,6,24,25,H?z_S?n?r?_20,Train/0/00000_00001_00000.png
30,30,6,5,25,25,H?z_S?n?r?_20,Train/0/00000_00001_00001.png
30,29,6,5,25,24,H?z_S?n?r?_20,Train/0/00000_00001_00002.png
31,31,6,6,26,26,H?z_S?n?r?_20,Train/0/00000_00001_00003.png
31,31,5,5,26,26,H?z_S?n?r?_20,Train/0/00000_00001_00004.png
32,32,6,6,27,27,H?z_S?n?r?_20,Train/0/00000_00001_00005.png
33,34,5,6,28,29,H?z_S?n?r?_20,Train/0/00000_00001_00006.png
34,33,6,5,29,28,H?z_S?n?r?_20,Train/0/00000_00001_00007.png
33,33,5,5,28,28,H?z_S?n?r?_20,Train/0/00000_00001_00008.png
34,33,6,5,29,28,H?z_S?n?r?_20,Train/0/00000_00001_00009.png
36,35,6,5,30,29,H?z_S?n?r?_20,Train/0/00000_00001_00010.png
35,36,5,6,30,31,H?z_S?n?r?_20,Train/0/00000_00001_00011.png
36,36,6,6,31,31,H?z_S?n?r?_20,Train/0/00000_00001_00012.png
36,36,5,6,31,31,H?z_S?n?r?_20,Train/0/00000_00001_00013.png
37,36,5,5,31,31,H?z_S?n?r?_20,Train/0/00000_00001_00014.png
38,38,5,6,32,33,H?z_S?n?r?_20,Train/0/00000_00001_00015.png
38,39,5,6,33,34,H?z_S?n?r?_20,Train/0/00000_00001_00016.png
39,41,5,6,34,35,H?z_S?n?r?_20,Train/0/00000_00001_00017.png
40,41,5,6,35,36,H?z_S?n?r?_20,Train/0/00000_00001_00018.png
42,43,5,5,36,37,H?z_S?n?r?_20,Train/0/00000_00001_00019.png
43,43,6,5,38,38,H?z_S?n?r?_20,Train/0/00000_00001_00020.png
45,45,6,5,40,40,H?z_S?n?r?_20,Train/0/00000_00001_00021.png
45,47,5,6,40,42,H?z_S?n?r?_20,Train/0/00000_00001_00022.png
47,48,5,5,41,42,H?z_S?n?r?_20,Train/0/00000_00001_00023.png
49,49,6,5,44,44,H?z_S?n?r?_20,Train/0/00000_00001_00024.png
50,52,5,5,45,47,H?z_S?n?r?_20,Train/0/00000_00001_00025.png
53,54,6,5,48,49,H?z_S?n?r?_20,Train/0/00000_00001_00026.png
55,56,6,5,50,51,H?z_S?n?r?_20,Train/0/00000_00001_00027.png
57,59,5,6,51,54,H?z_S?n?r?_20,Train/0/00000_00001_00028.png
59,61,5,5,54,55,H?z_S?n?r?_20,Train/0/00000_00001_00029.png
27,26,6,5,22,21,H?z_S?n?r?_20,Train/0/00000_00002_00000.png
27,28,5,6,22,23,H?z_S?n?r?_20,Train/0/00000_00002_00001.png
27,28,5,6,22,23,H?z_S?n?r?_20,Train/0/00000_00002_00002.png
30,29,6,5,25,24,H?z_S?n?r?_20,Train/0/00000_00002_00003.png
30,29,6,5,25,24,H?z_S?n?r?_20,Train/0/00000_00002_00004.png
31,31,6,6,26,26,H?z_S?n?r?_20,Train/0/00000_00002_00005.png
30,30,5,5,25,25,H?z_S?n?r?_20,Train/0/00000_00002_00006.png
32,31,6,5,27,26,H?z_S?n?r?_20,Train/0/00000_00002_00007.png
31,32,5,6,26,27,H?z_S?n?r?_20,Train/0/00000_00002_00008.png
34,33,6,5,29,28,H?z_S?n?r?_20,Train/0/00000_00002_00009.png
34,34,5,5,29,29,H?z_S?n?r?_20,Train/0/00000_00002_00010.png
35,35,5,5,30,30,H?z_S?n?r?_20,Train/0/00000_00002_00011.png
38,37,6,5,33,32,H?z_S?n?r?_20,Train/0/00000_00002_00012.png
39,39,6,6,34,34,H?z_S?n?r?_20,Train/0/00000_00002_00013.png
40,39,6,5,35,34,H?z_S?n?r?_20,Train/0/00000_00002_00014.png
41,41,6,6,36,36,H?z_S?n?r?_20,Train/0/00000_00002_00015.png
44,44,6,6,39,39,H?z_S?n?r?_20,Train/0/00000_00002_00016.png
46,45,6,5,41,40,H?z_S?n?r?_20,Train/0/00000_00002_00017.png
48,47,6,5,43,42,H?z_S?n?r?_20,Train/0/00000_00002_00018.png
51,50,6,5,46,45,H?z_S?n?r?_20,Train/0/00000_00002_00019.png
52,52,5,5,47,47,H?z_S?n?r?_20,Train/0/00000_00002_00020.png
55,55,6,6,50,50,H?z_S?n?r?_20,Train/0/00000_00002_00021.png
59,59,6,6,54,54,H?z_S?n?r?_20,Train/0/00000_00002_00022.png
62,63,5,6,57,58,H?z_S?n?r?_20,Train/0/00000_00002_00023.png
69,70,7,6,63,64,H?z_S?n?r?_20,Train/0/00000_00002_00024.png
74,75,6,6,68,69,H?z_S?n?r?_20,Train/0/00000_00002_00025.png
83,85,7,8,76,78,H?z_S?n?r?_20,Train/0/00000_00002_00026.png
92,95,8,9,84,87,H?z_S?n?r?_20,Train/0/00000_00002_00027.png
107,108,10,9,98,99,H?z_S?n?r?_20,Train/0/00000_00002_00028.png
122,124,11,11,112,114,H?z_S?n?r?_20,Train/0/00000_00002_00029.png
27,28,5,6,22,23,H?z_S?n?r?_20,Train/0/00000_00003_00000.png
28,29,5,6,22,23,H?z_S?n?r?_20,Train/0/00000_00003_00001.png
29,28,6,5,24,23,H?z_S?n?r?_20,Train/0/00000_00003_00002.png
29,30,5,6,24,25,H?z_S?n?r?_20,Train/0/00000_00003_00003.png
28,30,5,6,23,25,H?z_S?n?r?_20,Train/0/00000_00003_00004.png
31,31,6,6,25,25,H?z_S?n?r?_20,Train/0/00000_00003_00005.png
33,32,6,5,28,27,H?z_S?n?r?_20,Train/0/00000_00003_00006.png
31,33,6,6,26,28,H?z_S?n?r?_20,Train/0/00000_00003_00007.png
33,33,5,5,28,28,H?z_S?n?r?_20,Train/0/00000_00003_00008.png
34,34,5,5,29,29,H?z_S?n?r?_20,Train/0/00000_00003_00009.png
36,35,6,5,31,30,H?z_S?n?r?_20,Train/0/00000_00003_00010.png
37,37,6,6,31,31,H?z_S?n?r?_20,Train/0/00000_00003_00011.png
37,36,5,5,31,31,H?z_S?n?r?_20,Train/0/00000_00003_00012.png
38,39,5,6,32,33,H?z_S?n?r?_20,Train/0/00000_00003_00013.png
40,39,6,5,35,34,H?z_S?n?r?_20,Train/0/00000_00003_00014.png
41,40,6,5,36,35,H?z_S?n?r?_20,Train/0/00000_00003_00015.png
43,44,6,6,38,38,H?z_S?n?r?_20,Train/0/00000_00003_00016.png
43,45,5,5,38,40,H?z_S?n?r?_20,Train/0/00000_00003_00017.png
47,46,6,5,42,41,H?z_S?n?r?_20,Train/0/00000_00003_00018.png
50,50,5,5,45,45,H?z_S?n?r?_20,Train/0/00000_00003_00019.png
51,52,5,5,46,47,H?z_S?n?r?_20,Train/0/00000_00003_00020.png
53,54,5,5,48,49,H?z_S?n?r?_20,Train/0/00000_00003_00021.png
58,57,5,5,52,51,H?z_S?n?r?_20,Train/0/00000_00003_00022.png
62,60,5,6,56,55,H?z_S?n?r?_20,Train/0/00000_00003_00023.png
64,61,5,5,59,56,H?z_S?n?r?_20,Train/0/00000_00003_00024.png
70,69,6,7,64,62,H?z_S?n?r?_20,Train/0/00000_00003_00025.png
76,75,6,6,70,69,H?z_S?n?r?_20,Train/0/00000_00003_00026.png
85,84,8,8,78,76,H?z_S?n?r?_20,Train/0/00000_00003_00027.png
94,93,8,9,86,85,H?z_S?n?r?_20,Train/0/00000_00003_00028.png
109,104,10,9,100,95,H?z_S?n?r?_20,Train/0/00000_00003_00029.png
55,59,6,6,50,54,H?z_S?n?r?_20,Train/0/00000_00004_00000.png
56,60,5,5,50,54,H?z_S?n?r?_20,Train/0/00000_00004_00001.png
56,60,5,5,51,55,H?z_S?n?r?_20,Train/0/00000_00004_00002.png
57,61,5,5,52,55,H?z_S?n?r?_20,Train/0/00000_00004_00003.png
59,62,6,5,54,57,H?z_S?n?r?_20,Train/0/00000_00004_00004.png
59,63,5,5,54,58,H?z_S?n?r?_20,Train/0/00000_00004_00005.png
59,66,5,6,54,60,H?z_S?n?r?_20,Train/0/00000_00004_00006.png
63,68,6,6,57,62,H?z_S?n?r?_20,Train/0/00000_00004_00007.png
63,69,6,6,58,63,H?z_S?n?r?_20,Train/0/00000_00004_00008.png
65,70,6,6,60,64,H?z_S?n?r?_20,Train/0/00000_00004_00009.png
66,71,6,7,60,65,H?z_S?n?r?_20,Train/0/00000_00004_00010.png
68,72,6,7,61,65,H?z_S?n?r?_20,Train/0/00000_00004_00011.png
70,73,7,7,64,67,H?z_S?n?r?_20,Train/0/00000_00004_00012.png
70,74,7,7,64,67,H?z_S?n?r?_20,Train/0/00000_00004_00013.png
70,74,7,7,64,68,H?z_S?n?r?_20,Train/0/00000_00004_00014.png
72,75,7,6,65,68,H?z_S?n?r?_20,Train/0/00000_00004_00015.png
74,79,7,7,68,72,H?z_S?n?r?_20,Train/0/00000_00004_00016.png
74,80,6,8,67,73,H?z_S?n?r?_20,Train/0/00000_00004_00017.png
76,80,7,7,69,72,H?z_S?n?r?_20,Train/0/00000_00004_00018.png
77,82,7,7,71,75,H?z_S?n?r?_20,Train/0/00000_00004_00019.png
80,84,8,7,73,77,H?z_S?n?r?_20,Train/0/00000_00004_00020.png
81,85,7,7,73,78,H?z_S?n?r?_20,Train/0/00000_00004_00021.png
81,88,7,8,74,80,H?z_S?n?r?_20,Train/0/00000_00004_00022.png
84,88,8,7,76,81,H?z_S?n?r?_20,Train/0/00000_00004_00023.png
85,89,8,8,78,82,H?z_S?n?r?_20,Train/0/00000_00004_00024.png
86,93,7,8,78,84,H?z_S?n?r?_20,Train/0/00000_00004_00025.png
90,96,8,9,82,88,H?z_S?n?r?_20,Train/0/00000_00004_00026.png
95,100,9,9,87,92,H?z_S?n?r?_20,Train/0/00000_00004_00027.png
98,106,8,10,90,97,H?z_S?n?r?_20,Train/0/00000_00004_00028.png
107,110,9,10,97,101,H?z_S?n?r?_20,Train/0/00000_00004_00029.png
27,27,5,6,22,22,H?z_S?n?r?_20,Train/0/00000_00005_00000.png
29,27,6,5,24,22,H?z_S?n?r?_20,Train/0/00000_00005_00001.png
29,28,5,5,24,23,H?z_S?n?r?_20,Train/0/00000_00005_00002.png
30,28,5,5,25,23,H?z_S?n?r?_20,Train/0/00000_00005_00003.png
32,30,6,6,27,25,H?z_S?n?r?_20,Train/0/00000_00005_00004.png
31,30,5,6,26,25,H?z_S?n?r?_20,Train/0/00000_00005_00005.png
32,29,6,5,27,24,H?z_S?n?r?_20,Train/0/00000_00005_00006.png
33,30,6,5,28,25,H?z_S?n?r?_20,Train/0/00000_00005_00007.png
32,32,5,5,27,26,H?z_S?n?r?_20,Train/0/00000_00005_00008.png
34,33,6,6,29,28,H?z_S?n?r?_20,Train/0/00000_00005_00009.png
34,33,5,5,29,28,H?z_S?n?r?_20,Train/0/00000_00005_00010.png
35,33,5,5,30,28,H?z_S?n?r?_20,Train/0/00000_00005_00011.png
37,35,5,6,32,30,H?z_S?n?r?_20,Train/0/00000_00005_00012.png
37,37,5,6,32,31,H?z_S?n?r?_20,Train/0/00000_00005_00013.png
38,37,5,5,33,32,H?z_S?n?r?_20,Train/0/00000_00005_00014.png
42,39,6,5,36,34,H?z_S?n?r?_20,Train/0/00000_00005_00015.png
43,40,6,5,38,35,H?z_S?n?r?_20,Train/0/00000_00005_00016.png
43,43,5,6,38,37,H?z_S?n?r?_20,Train/0/00000_00005_00017.png
45,44,5,6,40,39,H?z_S?n?r?_20,Train/0/00000_00005_00018.png
47,45,5,5,42,40,H?z_S?n?r?_20,Train/0/00000_00005_00019.png
49,47,5,5,44,42,H?z_S?n?r?_20,Train/0/00000_00005_00020.png
52,49,5,5,47,44,H?z_S?n?r?_20,Train/0/00000_00005_00021.png
56,54,5,5,50,49,H?z_S?n?r?_20,Train/0/00000_00005_00022.png
59,58,6,6,54,53,H?z_S?n?r?_20,Train/0/00000_00005_00023.png
63,62,5,6,58,57,H?z_S?n?r?_20,Train/0/00000_00005_00024.png
71,65,7,5,64,59,H?z_S?n?r?_20,Train/0/00000_00005_00025.png
76,72,7,6,70,66,H?z_S?n?r?_20,Train/0/00000_00005_00026.png
83,82,8,7,76,75,H?z_S?n?r?_20,Train/0/00000_00005_00027.png
95,94,9,8,87,85,H?z_S?n?r?_20,Train/0/00000_00005_00028.png
109,108,9,10,100,99,H?z_S?n?r?_20,Train/0/00000_00005_00029.png
34,36,6,6,29,31,H?z_S?n?r?_20,Train/0/00000_00006_00000.png
36,37,6,6,30,32,H?z_S?n?r?_20,Train/0/00000_00006_00001.png
35,38,5,6,30,33,H?z_S?n?r?_20,Train/0/00000_00006_00002.png
36,39,5,6,31,34,H?z_S?n?r?_20,Train/0/00000_00006_00003.png
37,39,5,5,32,34,H?z_S?n?r?_20,Train/0/00000_00006_00004.png
38,40,6,6,32,35,H?z_S?n?r?_20,Train/0/00000_00006_00005.png
39,41,6,6,33,35,H?z_S?n?r?_20,Train/0/00000_00006_00006.png
41,42,6,6,35,37,H?z_S?n?r?_20,Train/0/00000_00006_00007.png
41,43,6,6,35,37,H?z_S?n?r?_20,Train/0/00000_00006_00008.png
41,44,5,6,35,38,H?z_S?n?r?_20,Train/0/00000_00006_00009.png
42,45,5,5,37,39,H?z_S?n?r?_20,Train/0/00000_00006_00010.png
45,47,6,6,40,42,H?z_S?n?r?_20,Train/0/00000_00006_00011.png
46,49,5,6,41,44,H?z_S?n?r?_20,Train/0/00000_00006_00012.png
48,51,6,6,43,45,H?z_S?n?r?_20,Train/0/00000_00006_00013.png
50,53,5,6,45,48,H?z_S?n?r?_20,Train/0/00000_00006_00014.png
53,55,6,6,48,50,H?z_S?n?r?_20,Train/0/00000_00006_00015.png
54,56,5,5,48,50,H?z_S?n?r?_20,Train/0/00000_00006_00016.png
55,58,5,5,50,53,H?z_S?n?r?_20,Train/0/00000_00006_00017.png
56,61,5,6,51,55,H?z_S?n?r?_20,Train/0/00000_00006_00018.png
60,64,5,6,55,59,H?z_S?n?r?_20,Train/0/00000_00006_00019.png
63,69,6,7,58,62,H?z_S?n?r?_20,Train/0/00000_00006_00020.png
68,73,6,7,62,66,H?z_S?n?r?_20,Train/0/00000_00006_00021.png
72,76,6,6,66,69,H?z_S?n?r?_20,Train/0/00000_00006_00022.png
75,81,6,7,69,74,H?z_S?n?r?_20,Train/0/00000_00006_00023.png
82,85,8,7,74,77,H?z_S?n?r?_20,Train/0/00000_00006_00024.png
85,87,8,7,77,80,H?z_S?n?r?_20,Train/0/00000_00006_00025.png
92,95,8,8,83,87,H?z_S?n?r?_20,Train/0/00000_00006_00026.png
97,100,9,8,89,92,H?z_S?n?r?_20,Train/0/00000_00006_00027.png
105,109,9,10,95,100,H?z_S?n?r?_20,Train/0/00000_00006_00028.png
112,118,10,11,103,108,H?z_S?n?r?_20,Train/0/00000_00006_00029.png
56,57,6,5,51,52,H?z_S?n?r?_30,Train/1/00001_00000_00000.png
55,57,5,6,50,52,H?z_S?n?r?_30,Train/1/00001_00000_00001.png
56,56,5,6,51,51,H?z_S?n?r?_30,Train/1/00001_00000_00002.png
58,58,6,6,53,52,H?z_S?n?r?_30,Train/1/00001_00000_00003.png
59,59,6,6,54,53,H?z_S?n?r?_30,Train/1/00001_00000_00004.png
57,59,5,6,52,54,H?z_S?n?r?_30,Train/1/00001_00000_00005.png
57,59,5,5,52,54,H?z_S?n?r?_30,Train/1/00001_00000_00006.png
57,59,5,5,52,53,H?z_S?n?r?_30,Train/1/00001_00000_00007.png
60,60,6,6,54,54,H?z_S?n?r?_30,Train/1/00001_00000_00008.png
61,61,5,6,55,56,H?z_S?n?r?_30,Train/1/00001_00000_00009.png
61,62,5,6,56,57,H?z_S?n?r?_30,Train/1/00001_00000_00010.png
63,62,5,5,57,57,H?z_S?n?r?_30,Train/1/00001_00000_00011.png
65,65,5,6,59,60,H?z_S?n?r?_30,Train/1/00001_00000_00012.png
68,68,7,7,62,62,H?z_S?n?r?_30,Train/1/00001_00000_00013.png
68,69,7,7,62,63,H?z_S?n?r?_30,Train/1/00001_00000_00014.png
69,70,7,7,63,64,H?z_S?n?r?_30,Train/1/00001_00000_00015.png
71,72,6,6,65,66,H?z_S?n?r?_30,Train/1/00001_00000_00016.png
72,74,6,6,66,67,H?z_S?n?r?_30,Train/1/00001_00000_00017.png
74,74,6,6,68,68,H?z_S?n?r?_30,Train/1/00001_00000_00018.png
79,80,7,8,72,73,H?z_S?n?r?_30,Train/1/00001_00000_00019.png
81,81,8,8,74,74,H?z_S?n?r?_30,Train/1/00001_00000_00020.png
82,82,7,7,75,75,H?z_S?n?r?_30,Train/1/00001_00000_00021.png
85,86,7,7,78,78,H?z_S?n?r?_30,Train/1/00001_00000_00022.png
89,88,8,7,82,81,H?z_S?n?r?_30,Train/1/00001_00000_00023.png
93,94,8,9,84,85,H?z_S?n?r?_30,Train/1/00001_00000_00024.png
97,96,9,8,88,88,H?z_S?n?r?_30,Train/1/00001_00000_00025.png
100,104,9,9,92,95,H?z_S?n?r?_30,Train/1/00001_00000_00026.png
105,107,10,9,96,98,H?z_S?n?r?_30,Train/1/00001_00000_00027.png
108,110,10,9,99,101,H?z_S?n?r?_30,Train/1/00001_00000_00028.png
114,118,10,11,104,108,H?z_S?n?r?_30,Train/1/00001_00000_00029.png
30,32,5,5,25,27,H?z_S?n?r?_30,Train/1/00001_00001_00000.png
30,33,5,6,25,28,H?z_S?n?r?_30,Train/1/00001_00001_00001.png
31,33,5,6,25,28,H?z_S?n?r?_30,Train/1/00001_00001_00002.png
32,33,6,6,26,28,H?z_S?n?r?_30,Train/1/00001_00001_00003.png
32,33,5,6,26,28,H?z_S?n?r?_30,Train/1/00001_00001_00004.png
34,33,6,5,29,28,H?z_S?n?r?_30,Train/1/00001_00001_00005.png
36,34,6,5,31,29,H?z_S?n?r?_30,Train/1/00001_00001_00006.png
37,35,6,5,32,30,H?z_S?n?r?_30,Train/1/00001_00001_00007.png
37,36,5,5,31,30,H?z_S?n?r?_30,Train/1/00001_00001_00008.png
38,37,6,5,33,31,H?z_S?n?r?_30,Train/1/00001_00001_00009.png
38,39,5,6,33,34,H?z_S?n?r?_30,Train/1/00001_00001_00010.png
38,39,5,5,33,33,H?z_S?n?r?_30,Train/1/00001_00001_00011.png
39,39,5,5,34,34,H?z_S?n?r?_30,Train/1/00001_00001_00012.png
39,41,5,6,34,35,H?z_S?n?r?_30,Train/1/00001_00001_00013.png
40,42,5,6,35,36,H?z_S?n?r?_30,Train/1/00001_00001_00014.png
42,43,5,6,37,38,H?z_S?n?r?_30,Train/1/00001_00001_00015.png
44,45,5,6,38,39,H?z_S?n?r?_30,Train/1/00001_00001_00016.png
44,46,5,6,39,40,H?z_S?n?r?_30,Train/1/00001_00001_00017.png
46,46,6,6,41,41,H?z_S?n?r?_30,Train/1/00001_00001_00018.png
48,46,6,5,42,41,H?z_S?n?r?_30,Train/1/00001_00001_00019.png
48,48,5,5,43,43,H?z_S?n?r?_30,Train/1/00001_00001_00020.png
51,50,6,5,46,45,H?z_S?n?r?_30,Train/1/00001_00001_00021.png
53,53,6,6,48,48,H?z_S?n?r?_30,Train/1/00001_00001_00022.png
55,54,6,6,49,49,H?z_S?n?r?_30,Train/1/00001_00001_00023.png
57,55,6,5,52,49,H?z_S?n?r?_30,Train/1/00001_00001_00024.png
59,57,6,6,54,52,H?z_S?n?r?_30,Train/1/00001_00001_00025.png
61,57,6,5,56,52,H?z_S?n?r?_30,Train/1/00001_00001_00026.png
